month,FlightNum,AirTime (in Hrs),Origin,Dest,Distance,Cancelled,Cancellation Code,Diverted,ArrDelay,start_date
Apr,413,NA,SAN,SFO,447,1,3,No,,4/1/2018
Apr,585,84,SAN,SFO,447,0,,Yes,0,4/2/2018
Apr,1013,85,SAN,SFO,447,0,,No,0,4/3/2018
Apr,1597,93,SAN,SFO,447,0,,No,0,4/4/2018
Apr,1855,112,SAN,SFO,447,0,,No,0,4/5/2018
Apr,3839,107,SAN,SFO,447,0,,Yes,0,4/6/2018
Apr,67,70,SAN,SJC,417,0,,No,7,4/7/2018
Apr,240,69,SAN,SJC,417,0,,No,0,4/8/2018
Apr,392,71,SAN,SJC,417,0,,No,0,4/9/2018
Apr,635,80,SAN,SJC,417,0,,No,0,4/10/2018
Apr,852,70,SAN,SJC,417,0,,No,0,4/11/2018
Apr,1188,69,SAN,SJC,417,0,,No,0,4/12/2018
Apr,1209,70,SAN,SJC,417,0,,No,0,4/13/2018
Apr,1600,71,SAN,SJC,417,0,,Yes,0,4/14/2018
Apr,66,77,SAN,SMF,480,0,,No,3,4/15/2018
Apr,72,76,SAN,SMF,480,0,,No,0,4/16/2018
Apr,137,74,SAN,SMF,480,0,,No,0,4/17/2018
Apr,176,76,SAN,SMF,480,0,,Yes,0,4/18/2018
Apr,299,75,SAN,SMF,480,0,,No,0,4/19/2018
Apr,372,78,SAN,SMF,480,0,,No,0,4/20/2018
Apr,574,80,SAN,SMF,480,0,,No,0,4/21/2018
Apr,677,80,SAN,SMF,480,0,,Yes,-4,4/22/2018
Apr,1010,75,SAN,SMF,480,0,,No,0,4/23/2018
Apr,2298,79,SAN,SMF,480,0,,No,0,4/24/2018
Apr,3600,74,SAN,SMF,480,0,,No,0,4/25/2018
Apr,98,53,SAN,TUS,367,0,,No,0,4/26/2018
Apr,532,49,SAN,TUS,367,0,,No,0,4/27/2018
Apr,580,49,SAN,TUS,367,0,,No,0,4/28/2018
Apr,2113,111,SAT,BNA,822,0,,No,6,4/29/2018
Apr,3599,96,SAT,BNA,822,0,,Yes,-11,4/30/2018
May,903,160,SAT,BWI,1407,0,,No,-9,5/1/2018
May,3419,164,SAT,BWI,1407,0,,No,-4,5/2/2018
May,117,43,SAT,DAL,248,0,,No,9,5/3/2018
May,146,NA,SAT,DAL,248,1,1,No,,5/4/2018
May,149,43,SAT,DAL,248,0,,No,0,5/5/2018
May,204,42,SAT,DAL,248,0,,No,-4,5/6/2018
May,572,42,SAT,DAL,248,0,,No,-1,5/7/2018
May,766,41,SAT,DAL,248,0,,Yes,-7,5/8/2018
May,1170,42,SAT,DAL,248,0,,No,-4,5/9/2018
May,2906,41,SAT,DAL,248,0,,No,2,5/10/2018
May,3168,42,SAT,DAL,248,0,,No,10,5/11/2018
May,511,74,SAT,ELP,496,0,,No,-9,5/12/2018
May,1414,73,SAT,ELP,496,0,,No,-4,5/13/2018
May,147,29,SAT,HOU,192,0,,No,1,5/14/2018
May,266,34,SAT,HOU,192,0,,No,3,5/15/2018
May,268,46,SAT,HOU,192,0,,Yes,0,5/16/2018
May,713,NA,SAT,HOU,192,1,3,No,,5/17/2018
May,714,35,SAT,HOU,192,0,,No,-4,5/18/2018
May,2015,38,SAT,HOU,192,0,,No,0,5/19/2018
May,2176,38,SAT,HOU,192,0,,Yes,3,5/20/2018
May,2523,37,SAT,HOU,192,0,,No,0,5/21/2018
May,3408,37,SAT,HOU,192,0,,No,-4,5/22/2018
May,617,36,SAT,HRL,233,0,,No,-11,5/23/2018
May,1936,35,SAT,HRL,233,0,,Yes,-2,5/24/2018
May,648,159,SAT,LAS,1069,0,,No,0,5/25/2018
May,711,159,SAT,LAS,1069,0,,No,2,5/26/2018
May,2101,157,SAT,LAS,1069,0,,No,-5,5/27/2018
May,3575,159,SAT,LAS,1069,0,,No,0,5/28/2018
May,1609,180,SAT,LAX,1210,0,,No,0,5/29/2018
May,348,124,SAT,MCO,1040,0,,No,-12,5/30/2018
May,832,122,SAT,MCO,1040,0,,No,-22,5/31/2018
Jun,555,140,SAT,MDW,1036,0,,Yes,3,6/1/2018
Jun,207,126,SAT,PHX,843,0,,No,-14,6/2/2018
Jun,751,122,SAT,PHX,843,0,,No,-14,6/3/2018
Jun,3767,131,SAT,PHX,843,0,,No,-6,6/4/2018
Jun,1112,173,SAT,SAN,1129,0,,Yes,4,6/5/2018
Jun,327,117,SAT,TPA,972,0,,No,4,6/6/2018
Jun,823,58,SDF,BHM,323,0,,No,0,6/7/2018
Jun,794,65,SDF,BWI,495,0,,No,-10,6/8/2018
Jun,2019,66,SDF,BWI,495,0,,Yes,-9,6/9/2018
Jun,2727,64,SDF,BWI,495,0,,No,-12,6/10/2018
Jun,2730,254,SDF,LAS,1624,0,,No,0,6/11/2018
Jun,692,95,SDF,MCO,718,0,,No,-17,6/12/2018
Jun,2808,103,SDF,MCO,718,0,,No,8,6/13/2018
Jun,718,55,SDF,MDW,271,0,,No,0,6/14/2018
Jun,806,59,SDF,MDW,271,0,,No,2,6/15/2018
Jun,1188,58,SDF,MDW,271,0,,No,5,6/16/2018
Jun,2295,48,SDF,MDW,271,0,,Yes,-11,6/17/2018
Jun,2545,233,SDF,PHX,1506,0,,No,2,6/18/2018
Jun,187,55,SDF,STL,254,0,,No,0,6/19/2018
Jun,977,54,SDF,STL,254,0,,No,7,6/20/2018
Jun,702,108,SDF,TPA,727,0,,Yes,-10,6/21/2018
Jun,2469,101,SDF,TPA,727,0,,No,-17,6/22/2018
Jun,438,146,SEA,ABQ,1180,0,,No,-1,6/23/2018
Jun,972,148,SEA,ABQ,1180,0,,No,0,6/24/2018
Jun,959,226,SEA,BNA,1977,0,,Yes,-5,6/25/2018
Jun,336,56,SEA,BOI,399,0,,No,-4,6/26/2018
Jun,835,56,SEA,BOI,399,0,,No,0,6/27/2018
Jun,1158,129,SEA,DEN,1024,0,,No,0,6/28/2018
Jun,1568,131,SEA,DEN,1024,0,,No,-7,6/29/2018
Jun,1856,125,SEA,DEN,1024,0,,No,-19,6/30/2018
Jul,337,37,SEA,GEG,224,0,,No,-4,7/1/2018
Jul,775,38,SEA,GEG,224,0,,No,0,7/2/2018
Jul,1682,36,SEA,GEG,224,0,,Yes,0,7/3/2018
Jul,2471,39,SEA,GEG,224,0,,No,2,7/4/2018
Jul,559,137,SEA,LAS,866,0,,No,0,7/5/2018
Jul,2357,118,SEA,LAS,866,0,,No,-4,7/6/2018
Jul,730,176,SEA,MCI,1489,0,,Yes,0,7/7/2018
Jul,208,216,SEA,MDW,1733,0,,No,3,7/8/2018
Jul,1189,210,SEA,MDW,1733,0,,No,-5,7/9/2018
Jul,2789,213,SEA,MDW,1733,0,,No,7,7/10/2018
Jul,481,109,SEA,OAK,671,0,,Yes,0,7/11/2018
Jul,639,95,SEA,OAK,671,0,,No,0,7/12/2018
Jul,747,94,SEA,OAK,671,0,,No,-16,7/13/2018
Jul,1687,105,SEA,OAK,671,0,,No,0,7/14/2018
Jul,3402,99,SEA,OAK,671,0,,No,0,7/15/2018
Jul,3589,98,SEA,OAK,671,0,,No,0,7/16/2018
Jul,154,142,SEA,PHX,1107,0,,No,-8,7/17/2018
Jul,978,156,SEA,PHX,1107,0,,No,0,7/18/2018
Jul,2374,144,SEA,PHX,1107,0,,Yes,6,7/19/2018
Jul,607,75,SEA,RNO,564,0,,No,-9,7/20/2018
Jul,843,74,SEA,RNO,564,0,,No,-4,7/21/2018
Jul,98,109,SEA,SJC,697,0,,No,6,7/22/2018
Jul,598,98,SEA,SJC,697,0,,Yes,0,7/23/2018
Jul,722,99,SEA,SJC,697,0,,No,0,7/24/2018
Jul,70,99,SEA,SLC,689,0,,No,0,7/25/2018
Jul,1747,89,SEA,SLC,689,0,,No,0,7/26/2018
Jul,73,88,SEA,SMF,605,0,,Yes,0,7/27/2018
Jul,151,84,SEA,SMF,605,0,,No,0,7/28/2018
Jul,1395,82,SEA,SMF,605,0,,No,10,7/29/2018
Jul,632,60,SFO,LAS,414,0,,No,0,7/30/2018
Jul,759,61,SFO,LAS,414,0,,No,0,7/31/2018
Aug,910,57,SFO,LAS,414,0,,No,-12,8/1/2018
Aug,1018,59,SFO,LAS,414,0,,No,0,8/2/2018
Aug,1924,56,SFO,LAS,414,0,,No,0,8/3/2018
Aug,442,49,SFO,LAX,337,0,,Yes,0,8/4/2018
Aug,475,61,SFO,LAX,337,0,,No,0,8/5/2018
Aug,553,55,SFO,LAX,337,0,,No,6,8/6/2018
Aug,578,54,SFO,LAX,337,0,,No,0,8/7/2018
Aug,750,NA,SFO,LAX,337,1,2,No,,8/8/2018
Aug,797,54,SFO,LAX,337,0,,No,-10,8/9/2018
Aug,801,52,SFO,LAX,337,0,,No,0,8/10/2018
Aug,106,201,SFO,MDW,1855,0,,No,0,8/11/2018
Aug,477,209,SFO,MDW,1855,0,,Yes,-17,8/12/2018
Aug,545,206,SFO,MDW,1855,0,,No,0,8/13/2018
Aug,316,69,SFO,SAN,447,0,,No,0,8/14/2018
Aug,342,62,SFO,SAN,447,0,,No,-4,8/15/2018
Aug,620,61,SFO,SAN,447,0,,No,0,8/16/2018
Aug,965,64,SFO,SAN,447,0,,No,0,8/17/2018
Aug,1684,64,SFO,SAN,447,0,,No,0,8/18/2018
Aug,3662,NA,SFO,SAN,447,1,2,No,,8/19/2018
Aug,254,42,SJC,BUR,296,0,,Yes,-5,8/20/2018
Aug,325,41,SJC,BUR,296,0,,No,0,8/21/2018
Aug,504,44,SJC,BUR,296,0,,No,0,8/22/2018
Aug,732,44,SJC,BUR,296,0,,No,10,8/23/2018
Aug,1500,42,SJC,BUR,296,0,,Yes,0,8/24/2018
Aug,2032,43,SJC,BUR,296,0,,No,0,8/25/2018
Aug,2383,45,SJC,BUR,296,0,,No,-2,8/26/2018
Aug,3946,44,SJC,BUR,296,0,,No,-13,8/27/2018
Aug,396,74,SJC,LAS,386,0,,Yes,0,8/28/2018
Aug,419,62,SJC,LAS,386,0,,No,7,8/29/2018
Aug,605,79,SJC,LAS,386,0,,No,0,8/30/2018
Aug,2025,54,SJC,LAS,386,0,,No,0,8/31/2018
Sep,2533,51,SJC,LAS,386,0,,No,0,9/1/2018
Sep,2907,63,SJC,LAS,386,0,,No,0,9/2/2018
Sep,3142,58,SJC,LAS,386,0,,No,0,9/3/2018
Sep,216,49,SJC,LAX,308,0,,No,0,9/4/2018
Sep,321,50,SJC,LAX,308,0,,Yes,0,9/5/2018
Sep,361,55,SJC,LAX,308,0,,No,0,9/6/2018
Sep,463,54,SJC,LAX,308,0,,No,7,9/7/2018
Sep,915,57,SJC,LAX,308,0,,No,0,9/8/2018
Sep,1004,51,SJC,LAX,308,0,,Yes,0,9/9/2018
Sep,1044,52,SJC,LAX,308,0,,No,0,9/10/2018
Sep,1081,55,SJC,LAX,308,0,,No,0,9/11/2018
Sep,2633,NA,SJC,LAX,308,1,1,No,,9/12/2018
Sep,3048,52,SJC,LAX,308,0,,Yes,0,9/13/2018
Sep,2470,210,SJC,MDW,1838,0,,No,-18,9/14/2018
Sep,217,49,SJC,ONT,333,0,,No,5,9/15/2018
Sep,780,49,SJC,ONT,333,0,,No,0,9/16/2018
Sep,1276,46,SJC,ONT,333,0,,No,2,9/17/2018
Sep,1322,55,SJC,ONT,333,0,,No,0,9/18/2018
Sep,2114,51,SJC,ONT,333,0,,No,-14,9/19/2018
Sep,2558,52,SJC,ONT,333,0,,No,0,9/20/2018
Sep,173,84,SJC,PDX,569,0,,Yes,0,9/21/2018
Sep,3338,79,SJC,PDX,569,0,,No,0,9/22/2018
Sep,3426,83,SJC,PDX,569,0,,No,8,9/23/2018
Sep,1415,79,SJC,PHX,621,0,,No,7,9/24/2018
Sep,1895,74,SJC,PHX,621,0,,Yes,2,9/25/2018
Sep,2474,75,SJC,PHX,621,0,,No,-12,9/26/2018
Sep,2725,83,SJC,PHX,621,0,,No,0,9/27/2018
Sep,3236,76,SJC,PHX,621,0,,No,0,9/28/2018
Sep,1021,34,SJC,RNO,188,0,,Yes,-5,9/29/2018
Sep,1209,38,SJC,RNO,188,0,,No,0,9/30/2018
Oct,2645,34,SJC,RNO,188,0,,No,0,10/1/2018
Oct,2969,34,SJC,RNO,188,0,,No,4,10/2/2018
Oct,98,64,SJC,SAN,417,0,,No,0,10/3/2018
Oct,377,60,SJC,SAN,417,0,,No,-3,10/4/2018
Oct,532,57,SJC,SAN,417,0,,No,0,10/5/2018
Oct,580,68,SJC,SAN,417,0,,No,0,10/6/2018
Oct,674,62,SJC,SAN,417,0,,Yes,0,10/7/2018
Oct,722,58,SJC,SAN,417,0,,No,0,10/8/2018
Oct,943,71,SJC,SAN,417,0,,No,0,10/9/2018
Oct,2268,59,SJC,SAN,417,0,,No,0,10/10/2018
Oct,152,98,SJC,SEA,697,0,,Yes,-22,10/11/2018
Oct,635,104,SJC,SEA,697,0,,No,0,10/12/2018
Oct,1600,102,SJC,SEA,697,0,,No,0,10/13/2018
Oct,279,54,SJC,SNA,342,0,,No,-1,10/14/2018
Oct,786,60,SJC,SNA,342,0,,Yes,3,10/15/2018
Oct,803,59,SJC,SNA,342,0,,No,-4,10/16/2018
Oct,1002,61,SJC,SNA,342,0,,No,0,10/17/2018
Oct,2028,56,SJC,SNA,342,0,,No,0,10/18/2018
Oct,3411,53,SJC,SNA,342,0,,No,0,10/19/2018
Oct,2969,66,SLC,ABQ,493,0,,No,-3,10/20/2018
Oct,3234,67,SLC,ABQ,493,0,,No,0,10/21/2018
Oct,1022,49,SLC,BOI,291,0,,No,0,10/22/2018
Oct,1041,47,SLC,BOI,291,0,,Yes,0,10/23/2018
Oct,729,216,SLC,BWI,1864,0,,No,-5,10/24/2018
Oct,557,52,SLC,DEN,391,0,,No,0,10/25/2018
Oct,696,52,SLC,DEN,391,0,,No,0,10/26/2018
Oct,720,53,SLC,DEN,391,0,,Yes,0,10/27/2018
Oct,1585,54,SLC,DEN,391,0,,No,0,10/28/2018
Oct,151,75,SLC,GEG,546,0,,No,0,10/29/2018
Oct,138,68,SLC,LAS,368,0,,No,0,10/30/2018
Oct,159,72,SLC,LAS,368,0,,Yes,0,10/31/2018
Nov,185,68,SLC,LAS,368,0,,No,0,11/1/2018
Nov,400,63,SLC,LAS,368,0,,No,0,11/2/2018
Nov,641,64,SLC,LAS,368,0,,No,0,11/3/2018
Nov,783,66,SLC,LAS,368,0,,No,0,11/4/2018
Nov,790,73,SLC,LAS,368,0,,No,0,11/5/2018
Nov,897,98,SLC,LAX,590,0,,No,0,11/6/2018
Nov,1756,104,SLC,LAX,590,0,,No,0,11/7/2018
Nov,2377,106,SLC,LAX,590,0,,Yes,0,11/8/2018
Nov,2549,110,SLC,LAX,590,0,,No,0,11/9/2018
Nov,337,147,SLC,MDW,1258,0,,No,0,11/10/2018
Nov,401,147,SLC,MDW,1258,0,,No,0,11/11/2018
Nov,158,103,SLC,OAK,588,0,,Yes,0,11/12/2018
Nov,309,132,SLC,OAK,588,0,,No,0,11/13/2018
Nov,901,108,SLC,OAK,588,0,,No,0,11/14/2018
Nov,1852,94,SLC,PDX,630,0,,No,0,11/15/2018
Nov,3141,90,SLC,PDX,630,0,,Yes,0,11/16/2018
Nov,508,78,SLC,PHX,507,0,,No,0,11/17/2018
Nov,769,80,SLC,PHX,507,0,,No,0,11/18/2018
Nov,966,83,SLC,PHX,507,0,,No,0,11/19/2018
Nov,2360,81,SLC,PHX,507,0,,No,0,11/20/2018
Nov,2369,77,SLC,PHX,507,0,,No,0,11/21/2018
Nov,1002,69,SLC,RNO,422,0,,No,0,11/22/2018
Nov,643,97,SLC,SEA,689,0,,No,0,11/23/2018
Nov,1660,100,SLC,SEA,689,0,,Yes,4,11/24/2018
Nov,70,135,SLC,STL,1156,0,,No,0,11/25/2018
Nov,125,136,SLC,STL,1156,0,,No,0,11/26/2018
Nov,474,NA,SMF,BUR,358,1,1,No,,11/27/2018
Nov,1045,55,SMF,BUR,358,0,,Yes,-2,11/28/2018
Nov,1120,58,SMF,BUR,358,0,,No,0,11/29/2018
Nov,1252,52,SMF,BUR,358,0,,No,0,11/30/2018
Dec,1321,58,SMF,BUR,358,0,,No,5,12/1/2018
Dec,1573,57,SMF,BUR,358,0,,Yes,-7,12/2/2018
Dec,2457,56,SMF,BUR,358,0,,No,0,12/3/2018
Dec,2540,54,SMF,BUR,358,0,,No,0,12/4/2018
Dec,157,60,SMF,LAS,397,0,,No,4,12/5/2018
Dec,258,62,SMF,LAS,397,0,,No,0,12/6/2018
Dec,541,64,SMF,LAS,397,0,,No,0,12/7/2018
Dec,728,60,SMF,LAS,397,0,,No,0,12/8/2018
Dec,908,57,SMF,LAS,397,0,,No,0,12/9/2018
Dec,3232,60,SMF,LAS,397,0,,Yes,0,12/10/2018
Dec,71,60,SMF,LAX,373,0,,No,-4,12/11/2018
Dec,73,62,SMF,LAX,373,0,,No,0,12/12/2018
Dec,330,65,SMF,LAX,373,0,,No,0,12/13/2018
Dec,386,62,SMF,LAX,373,0,,Yes,0,12/14/2018
Dec,1014,63,SMF,LAX,373,0,,No,0,12/15/2018
Dec,1668,64,SMF,LAX,373,0,,No,4,12/16/2018
Dec,2202,60,SMF,LAX,373,0,,No,0,12/17/2018
Dec,3588,74,SMF,LAX,373,0,,Yes,0,12/18/2018
Dec,1949,165,SMF,MCI,1442,0,,No,-15,12/19/2018
Dec,234,204,SMF,MDW,1790,0,,No,-15,12/20/2018
Dec,627,58,SMF,ONT,389,0,,No,-5,12/21/2018
Dec,654,59,SMF,ONT,389,0,,No,-7,12/22/2018
Dec,1424,61,SMF,ONT,389,0,,No,0,12/23/2018
Dec,1495,59,SMF,ONT,389,0,,No,0,12/24/2018
Dec,1496,57,SMF,ONT,389,0,,No,0,12/25/2018
Dec,2385,61,SMF,ONT,389,0,,Yes,0,12/26/2018
Dec,2458,55,SMF,ONT,389,0,,No,4,12/27/2018
Dec,3659,57,SMF,ONT,389,0,,No,0,12/28/2018
Dec,3764,59,SMF,ONT,389,0,,No,0,12/29/2018
Dec,274,67,SMF,PDX,479,0,,Yes,0,12/30/2018
Dec,621,69,SMF,PDX,479,0,,No,0,12/31/2018
Jan,957,70,SMF,PDX,479,0,,No,0,1/1/2018
Jan,1408,72,SMF,PDX,479,0,,No,0,1/2/2018
Jan,3155,73,SMF,PDX,479,0,,Yes,0,1/3/2018
Jan,517,86,SMF,PHX,647,0,,No,0,1/4/2018
Jan,834,88,SMF,PHX,647,0,,No,-3,1/5/2018
Jan,964,84,SMF,PHX,647,0,,No,9,1/6/2018
Jan,2039,84,SMF,PHX,647,0,,No,-1,1/7/2018
Jan,2786,85,SMF,PHX,647,0,,No,0,1/8/2018
Jan,114,66,SMF,SAN,480,0,,No,-10,1/9/2018
Jan,151,68,SMF,SAN,480,0,,No,0,1/10/2018
Jan,179,72,SMF,SAN,480,0,,Yes,0,1/11/2018
Jan,272,95,SMF,SAN,480,0,,No,0,1/12/2018
Jan,294,73,SMF,SAN,480,0,,No,0,1/13/2018
Jan,410,71,SMF,SAN,480,0,,No,0,1/14/2018
Jan,505,73,SMF,SAN,480,0,,Yes,0,1/15/2018
Jan,764,76,SMF,SAN,480,0,,No,3,1/16/2018
Jan,1395,67,SMF,SAN,480,0,,No,0,1/17/2018
Jan,1775,71,SMF,SAN,480,0,,No,0,1/18/2018
Jan,337,91,SMF,SEA,605,0,,Yes,-8,1/19/2018
Jan,775,87,SMF,SEA,605,0,,No,0,1/20/2018
Jan,1010,93,SMF,SEA,605,0,,No,0,1/21/2018
Jan,265,72,SMF,SNA,404,0,,No,1,1/22/2018
Jan,822,66,SMF,SNA,404,0,,No,-13,1/23/2018
Jan,2709,68,SMF,SNA,404,0,,No,0,1/24/2018
Jan,3072,66,SMF,SNA,404,0,,No,3,1/25/2018
Jan,3140,61,SMF,SNA,404,0,,No,0,1/26/2018
Jan,3689,70,SMF,SNA,404,0,,Yes,-6,1/27/2018
Jan,74,48,SNA,LAS,226,0,,No,2,1/28/2018
Jan,693,46,SNA,LAS,226,0,,No,0,1/29/2018
Jan,989,42,SNA,LAS,226,0,,No,5,1/30/2018
Jan,1865,40,SNA,LAS,226,0,,Yes,0,1/31/2018
Feb,2375,44,SNA,LAS,226,0,,No,0,2/1/2018
Feb,465,74,SNA,OAK,371,0,,No,1,2/2/2018
Feb,2093,76,SNA,OAK,371,0,,No,0,2/3/2018
Feb,2735,96,SNA,OAK,371,0,,Yes,0,2/4/2018
Feb,2796,74,SNA,OAK,371,0,,No,0,2/5/2018
Feb,3159,74,SNA,OAK,371,0,,No,0,2/6/2018
Feb,3776,63,SNA,OAK,371,0,,No,0,2/7/2018
Feb,3853,78,SNA,OAK,371,0,,No,0,2/8/2018
Feb,248,45,SNA,PHX,338,0,,No,-17,2/9/2018
Feb,1506,49,SNA,PHX,338,0,,No,1,2/10/2018
Feb,1566,51,SNA,PHX,338,0,,No,-5,2/11/2018
Feb,1745,50,SNA,PHX,338,0,,Yes,0,2/12/2018
Feb,3140,44,SNA,PHX,338,0,,No,-8,2/13/2018
Feb,3657,48,SNA,PHX,338,0,,No,-13,2/14/2018
Feb,192,63,SNA,SJC,342,0,,No,0,2/15/2018
Feb,352,68,SNA,SJC,342,0,,Yes,4,2/16/2018
Feb,1021,63,SNA,SJC,342,0,,No,2,2/17/2018
Feb,1413,66,SNA,SJC,342,0,,No,0,2/18/2018
Feb,1941,64,SNA,SJC,342,0,,No,0,2/19/2018
Feb,2209,65,SNA,SJC,342,0,,Yes,-1,2/20/2018
Feb,576,71,SNA,SMF,404,0,,No,-9,2/21/2018
Feb,659,71,SNA,SMF,404,0,,No,-9,2/22/2018
Feb,970,73,SNA,SMF,404,0,,No,5,2/23/2018
Feb,2115,71,SNA,SMF,404,0,,No,0,2/24/2018
Feb,3401,69,SNA,SMF,404,0,,No,3,2/25/2018
Feb,3498,74,SNA,SMF,404,0,,No,0,2/26/2018
Feb,3501,71,SNA,SMF,404,0,,No,6,2/27/2018
Feb,1586,139,STL,ABQ,934,0,,Yes,-15,2/28/2018
Mar,2205,60,STL,BHM,410,0,,No,-6,3/1/2018
Mar,406,97,STL,BWI,737,0,,No,-4,3/2/2018
Mar,826,91,STL,BWI,737,0,,No,0,3/3/2018
Mar,974,95,STL,BWI,737,0,,Yes,-9,3/4/2018
Mar,752,75,STL,CLE,487,0,,No,0,3/5/2018
Mar,283,62,STL,CMH,410,0,,No,3,3/6/2018
Mar,29,79,STL,DAL,546,0,,No,-9,3/7/2018
Mar,445,84,STL,DAL,546,0,,Yes,-8,3/8/2018
Mar,501,84,STL,DAL,546,0,,No,-10,3/9/2018
Mar,536,81,STL,DAL,546,0,,No,-17,3/10/2018
Mar,751,79,STL,DAL,546,0,,No,-11,3/11/2018
Mar,1005,85,STL,DAL,546,0,,No,0,3/12/2018
Mar,2361,79,STL,DAL,546,0,,No,-14,3/13/2018
Mar,426,70,STL,DTW,440,0,,No,0,3/14/2018
Mar,913,77,STL,DTW,440,0,,No,0,3/15/2018
Mar,459,140,STL,FLL,1056,0,,Yes,0,3/16/2018
Mar,983,103,STL,HOU,687,0,,No,1,3/17/2018
Mar,2009,108,STL,HOU,687,0,,No,-9,3/18/2018
Mar,2358,116,STL,HOU,687,0,,No,-2,3/19/2018
Mar,725,215,STL,LAS,1372,0,,Yes,0,3/20/2018
Mar,1011,209,STL,LAS,1372,0,,No,-2,3/21/2018
Mar,2121,210,STL,LAS,1372,0,,No,9,3/22/2018
Mar,440,245,STL,LAX,1593,0,,No,0,3/23/2018
Mar,2263,46,STL,LIT,296,0,,Yes,-7,3/24/2018
Mar,187,45,STL,MCI,237,0,,No,0,3/25/2018
Mar,472,46,STL,MCI,237,0,,No,-8,3/26/2018
Mar,977,46,STL,MCI,237,0,,No,0,3/27/2018
Mar,1209,43,STL,MCI,237,0,,No,-2,3/28/2018
Mar,70,111,STL,MCO,880,0,,No,0,3/29/2018
Mar,125,111,STL,MCO,880,0,,No,0,3/30/2018
Mar,423,120,STL,MCO,880,0,,No,-1,3/31/2018
Apr,3342,112,STL,MCO,880,0,,Yes,-17,4/1/2018
Apr,30,45,STL,MDW,251,0,,No,0,4/2/2018
Apr,547,46,STL,MDW,251,0,,No,-6,4/3/2018
Apr,744,43,STL,MDW,251,0,,No,-11,4/4/2018
Apr,856,41,STL,MDW,251,0,,Yes,-8,4/5/2018
Apr,1430,46,STL,MDW,251,0,,No,-4,4/6/2018
Apr,1488,43,STL,MDW,251,0,,No,-4,4/7/2018
Apr,1489,43,STL,MDW,251,0,,No,-11,4/8/2018
Apr,2176,42,STL,MDW,251,0,,Yes,7,4/9/2018
Apr,166,73,STL,OKC,462,0,,No,-4,4/10/2018
Apr,354,73,STL,OKC,462,0,,No,-5,4/11/2018
Apr,484,62,STL,OMA,342,0,,No,5,4/12/2018
Apr,663,58,STL,OMA,342,0,,No,-6,4/13/2018
Apr,254,198,STL,PHX,1262,0,,No,0,4/14/2018
Apr,340,185,STL,PHX,1262,0,,No,-4,4/15/2018
Apr,1245,182,STL,PHX,1262,0,,No,-18,4/16/2018
Apr,2453,188,STL,PHX,1262,0,,Yes,0,4/17/2018
Apr,702,40,STL,SDF,254,0,,No,-6,4/18/2018
Apr,2039,38,STL,SDF,254,0,,No,0,4/19/2018
Apr,309,197,STL,SLC,1156,0,,No,0,4/20/2018
Apr,3743,189,STL,SLC,1156,0,,Yes,0,4/21/2018
Apr,756,115,STL,TPA,869,0,,No,-7,4/22/2018
Apr,773,115,STL,TPA,869,0,,No,2,4/23/2018
Apr,642,60,STL,TUL,351,0,,No,-6,4/24/2018
Apr,2094,57,STL,TUL,351,0,,Yes,-9,4/25/2018
Apr,360,216,TPA,ABQ,1497,0,,No,0,4/26/2018
Apr,3603,139,TPA,ALB,1130,0,,No,10,4/27/2018
Apr,2985,140,TPA,AUS,928,0,,No,2,4/28/2018
Apr,855,142,TPA,BDL,1111,0,,No,2,4/29/2018
Apr,3399,142,TPA,BDL,1111,0,,No,0,4/30/2018
May,472,68,TPA,BHM,460,0,,No,-4,5/1/2018
May,2093,65,TPA,BHM,460,0,,No,-6,5/2/2018
May,3512,68,TPA,BHM,460,0,,Yes,0,5/3/2018
May,176,92,TPA,BNA,612,0,,No,4,5/4/2018
May,755,93,TPA,BNA,612,0,,No,4,5/5/2018
May,2556,89,TPA,BNA,612,0,,No,0,5/6/2018
May,3492,84,TPA,BNA,612,0,,Yes,-9,5/7/2018
May,763,134,TPA,BUF,1054,0,,No,-8,5/8/2018
May,3686,135,TPA,BUF,1054,0,,No,5,5/9/2018
May,310,104,TPA,BWI,842,0,,No,0,5/10/2018
May,323,109,TPA,BWI,842,0,,Yes,0,5/11/2018
May,1947,107,TPA,BWI,842,0,,No,-8,5/12/2018
May,2292,103,TPA,BWI,842,0,,No,-14,5/13/2018
May,3049,114,TPA,BWI,842,0,,No,-6,5/14/2018
May,3596,105,TPA,BWI,842,0,,No,0,5/15/2018
May,427,113,TPA,CMH,829,0,,No,-5,5/16/2018
May,808,106,TPA,CMH,829,0,,No,0,5/17/2018
May,3584,111,TPA,CMH,829,0,,No,-10,5/18/2018
May,3328,213,TPA,DEN,1506,0,,Yes,-20,5/19/2018
May,702,39,TPA,FLL,197,0,,No,-2,5/20/2018
May,968,41,TPA,FLL,197,0,,No,0,5/21/2018
May,1153,37,TPA,FLL,197,0,,No,8,5/22/2018
May,2293,38,TPA,FLL,197,0,,Yes,-4,5/23/2018
May,3136,37,TPA,FLL,197,0,,No,-9,5/24/2018
May,3138,42,TPA,FLL,197,0,,No,3,5/25/2018
May,3306,42,TPA,FLL,197,0,,No,0,5/26/2018
May,77,120,TPA,HOU,781,0,,Yes,-17,5/27/2018
May,916,115,TPA,HOU,781,0,,No,0,5/28/2018
May,919,115,TPA,HOU,781,0,,No,0,5/29/2018
